"","Amplitude_ID","Total_Events","Total_Sessions","Usage_Min","First_Seen","Last_Seen","Num_Purchases","Total_Spent","user_id","carrier","city","country","device","device_type","dma","ip_address","language","library","os","paying","platform","region","start_version","version","gp.Active.Projects","gp.Collected.Daily.Artwork","gp.camera_permission","gp.camera_roll_count","gp.daily_artwork_count","gp.photos_permission","gp.project_count","gp.push_enabled"
"4068","0",0,0,0,NA,NA,NA,6055020665,"CloudKit-bb800d555dd2dd862a170c78d57854caddc8ccde5e8e178c56e6b869d9a6ced666c8ae847023dded2755701b59186d992ca087b11196f51774f55053c28daaab","VIVO","Brasília","Brazil","Apple iPad","Apple iPad 2","","191.176.30.21","Portuguese","amplitude-ios/3.8.1","ios 9.3.2",TRUE,"iOS","Federal District","3.3.3","3.4.0",0,0,FALSE,45,0,TRUE,2,FALSE
"4069","0",12,0,0,2016-07-26,NA,NA,6366911344,"CloudKit-bd5d3b8b092b1115cfbd62f4d8f252aef3376fb219bd25ac08b71db612a235893ad1421bb3c4ddc17328148d9a0c62f92b38f1e15345195ef48457fa7a5f5844","etisalat","Al Ain","United Arab Emirates","Apple iPhone","Apple iPhone 6","","94.59.111.251","Arabic","amplitude-ios/3.8.2","ios 9.3.2",TRUE,"iOS","Abu Dhabi","3.3.3","3.5.1",0,0,FALSE,2995,1,TRUE,14,FALSE
"4070","0",3,0,0,2016-07-21,NA,NA,7142518269,"","AT&T","Pagosa Springs","United States","Apple iPhone","Apple iPhone 6","Grand Junction-Montrose, CO","99.195.102.115","English","amplitude-ios/3.8.2","ios 9.3.2",TRUE,"iOS","Colorado","3.3.3","3.5.1",0,0,FALSE,4886,0,TRUE,12,FALSE
"4071","0",2,0,0,2016-07-11,NA,NA,7960896383,"CloudKit-efd6361e0df19acb04584c4e5b99a18bffb5e0de06f2411f34dabef73e56152fcc4645488b8281c1c0bd2f4f4a50f4e848c42e6e6383c9f9f68125d354204d69","Verizon","Stratford","United States","Apple iPhone","Apple iPhone 6 Plus","New York, NY","32.213.66.131","English","amplitude-ios/3.8.1","ios 9.3.2",TRUE,"iOS","Connecticut","3.4.0","3.4.0",0,0,FALSE,3713,0,TRUE,1,FALSE
"4072","0",8,0,0,2016-07-20,NA,NA,6594418373,"CloudKit-341b3db6e7993e8c912717c3d5470a20e1bcc85b8bec9fbecf1c2c5f7a1e8ad3046105e2adc0dcddd9aceda504daed8b2047f308134600291681c73353dd5a96","SFR","Beausoleil","France","Apple iPhone","Apple iPhone 6s","","93.11.65.65","French","amplitude-ios/3.8.1","ios 9.3.2",TRUE,"iOS","Alpes-Maritimes","","3.4.0",0,0,FALSE,848,0,TRUE,13,FALSE
"4073","0",1,0,0,2016-06-26,NA,NA,7547011707,"CloudKit-8e74ef9a47065f8546f48928bae659e9add7bae8aa686f57db0906439f4118e3d095f3f1e1af3b004c971483867b848d612e564eedd5cf1eeed4b65868a58e77","O2","London","United Kingdom","Apple iPhone","Apple iPhone 6s Plus","","86.191.185.77","English","amplitude-ios/3.7.0","ios 9.3.2",TRUE,"iOS","England","3.3.3","3.3.3",0,0,FALSE,1062,0,TRUE,0,FALSE
"4074","0",0,0,0,NA,NA,NA,7574113059,"","","Makati City","Philippines","Apple iPad","Apple iPad Mini","","112.198.101.182","Filipino","amplitude-ios/3.8.1","ios 9.3.2",TRUE,"iOS","National Capital Region","3.3.3","3.4.0",0,0,TRUE,1055,6,TRUE,3,FALSE
"4075","0",3,0,0,2016-07-01,NA,NA,5861713539,"CloudKit-51aa1dc58b237288a91ff627cec928ed8712ee9a9aff51292cfd5b53d6f8e74721eafde44323734f08a5480df631811031d73d98ed83b7d35ad00dd97ce58a0d","giffgaff","London","United Kingdom","Apple iPhone","Apple iPhone 6s","","82.132.218.104","English","amplitude-ios/3.8.1","ios 9.3.2",TRUE,"iOS","England","3.3.2","3.4.0",0,0,FALSE,637,0,TRUE,1,FALSE
"4076","0",1,0,0,2016-07-01,NA,NA,7714330652,"","Carrier","Turin","Italy","Apple iPhone","Apple iPhone 6","","93.39.136.144","Italian","amplitude-ios/3.8.1","ios 9.3.2",TRUE,"iOS","Turin","3.4.0","3.4.0",0,0,FALSE,3344,0,TRUE,1,FALSE
"4077","0",0,0,0,NA,NA,NA,5951046743,"CloudKit-4ba2f86f0876722742217b83b0e26f2c5460ec929a8fbb927ebc16358e10a07f23e6e1a7233409243092fb60000be7c5e9e75fff4b32f5453452c9bffc796e6e","Telcel","Mexico City","Mexico","Apple iPhone","Apple iPhone 6s","","201.103.6.114","Spanish","amplitude-ios/3.8.1","ios 9.3.2",TRUE,"iOS","Mexico City","3.3.2","3.4.0",0,0,FALSE,4185,0,TRUE,9,FALSE
"4078","0",2,0,0,2016-07-11,NA,NA,6591020292,"CloudKit-0e1d22d3ba263039cbb7aaeeb33636515479244ec4a78a09badae1b3cb4014ba1d2beb5bbfd92acdd2edf8eb91024298b53a36724c43aa46880e7e20eded6256","Verizon","Ossining","United States","Apple iPhone","Apple iPhone 5s","New York, NY","72.69.79.45","English","amplitude-ios/3.8.1","ios 9.3.2",TRUE,"iOS","New York","","3.4.0",0,0,FALSE,NA,0,FALSE,0,FALSE
"4079","0",0,0,0,NA,NA,NA,6104929779,"CloudKit-8e4db883303506677efa2e737119074514e91ea74d63b93edc0012c9f786b0ad8cf7a46a4555595d50073d2cab848d39bb9b95809d7bf95fd64481b20b72accb","AT&T","Springfield","United States","Apple iPhone","Apple iPhone 6","Washington, DC (Hagerstown, MD)","107.77.202.185","English","amplitude-ios/3.8.2","ios 9.3.2",TRUE,"iOS","Virginia","3.3.3","3.5.1",0,0,TRUE,12427,0,TRUE,97,FALSE
"4080","0",0,0,0,NA,NA,NA,5849742645,"CloudKit-f508856e4de3c0001229a70feb7896326f650e87911e63e5cbcc297bba454501b5b9155002701987186a04ea8ea2cef1c58589c116de5aa099d3485d90e60356","Maxis","","Brunei","Apple iPhone","Apple iPhone 6","","156.31.197.27","English","amplitude-ios/3.8.2","ios 9.3.2",TRUE,"iOS","","3.3.2","3.5.1",2,0,FALSE,7284,13,TRUE,22,FALSE
"4081","0",1,0,0,2016-07-16,NA,NA,8150295033,"CloudKit-ef245220e69ad3ac1073e388ad5c8b988c8196816c6abe2af08b6a07526c45061889db8e33c4b0eb6c6dabaa0dbf1e01601b5f8b97631a8891a3c584e3b3c58e","中国联通","Seoul","South Korea","Apple iPhone","Apple iPhone 6s","","14.63.24.24","Chinese","amplitude-ios/3.8.2","ios 9.3.2",TRUE,"iOS","Seoul","3.5.0","3.5.0",0,0,FALSE,14265,0,TRUE,11,FALSE
"4082","6682550685",0,0,0,NA,NA,NA,6594637215,"CloudKit-57189d69db43a19262251329eb2b81d0c4343b5aeba34fc418a4c151420243b8be9141871444ca2613e31104353b7337c5a7c762465dfffd8ec0f14978194ad8","","Iesi","Italy","Apple iPod","Apple iPod Touch 5G","","93.67.92.86","Italian","amplitude-ios/3.8.2","ios 9.3.2",TRUE,"iOS","Provincia di Ancona","","3.5.1",0,0,TRUE,127,60,TRUE,37,FALSE
"4083","0",1,0,0,2016-07-25,NA,NA,8415351295,"CloudKit-98e7b8bfd1a627654627bc1c1aad70accfab94798faf0ebaf19cb30427e2d7a25710abcddf86e78182855be3d6c9ac7909de283a0cca647c430f1fa6565d27af","","Lima","Peru","Apple iPad","Apple iPad Pro","","201.240.157.175","English","amplitude-ios/3.8.2","ios 9.3.3",TRUE,"iOS","Provincia de Lima","3.5.1","3.5.1",0,0,FALSE,NA,0,FALSE,11,FALSE
"4084","6879504664",0,0,0,NA,NA,NA,5816488427,"CloudKit-ed38d8ba9672ee6581d7b8f98111a0e2bc70a53eae2e9254dc6d1848161472f292109308c885c360d61702b8285d5de824f92afcba44d7823aae58f409d1e2b9","T-Mobile","Littleton","United States","Apple iPad","Apple iPad Pro","Denver, CO","67.176.121.34","English","amplitude-ios/3.8.2","ios 9.3.2",TRUE,"iOS","Colorado","3.3.2","3.5.1",0,0,FALSE,39076,0,TRUE,196,FALSE
"4085","0",3,0,0,2016-07-25,NA,NA,8436460011,"","Carrier","Tiran","Iran","Apple iPhone","Apple iPhone 6","","92.114.71.17","English","amplitude-ios/3.8.2","ios 9.3.2",TRUE,"iOS","Isfahan","3.5.1","3.5.1",0,0,FALSE,467,0,TRUE,12,FALSE
"4086","0",3,0,0,2016-07-09,NA,NA,7865528609,"CloudKit-40e69e0a967faeac38bbabfab2c242734231d4498cdbf2f0e5afa8e5031c7d3d652b1734f573a7dcd5fa5a6749bd78d4e738d66cf21c123fa1f15599723add8b","TIM","Porto Alegre","Brazil","Apple iPhone","Apple iPhone 6","","179.219.119.41","Portuguese","amplitude-ios/3.8.1","ios 9.3.2",TRUE,"iOS","Rio Grande do Sul","3.4.0","3.4.0",0,0,FALSE,738,0,TRUE,1,FALSE
"4087","8328691846",1,0,0,2016-07-22,NA,NA,6593676014,"CloudKit-13f045bcd685e36bd605396fb1bfe0556388b839380c5ea9de8e4cdfd6b5251f7a1684aa270a96743694bc7bd442981bde16dee7c39aef13b8ea4f6988c0bcce","AT&T","Elk Grove","United States","Apple iPhone","Apple iPhone 6s","Sacramento-Stockton-Modesto, CA","65.78.171.149","English","amplitude-ios/3.8.2","ios 9.3.3",TRUE,"iOS","California","","3.5.1",0,0,FALSE,NA,0,FALSE,0,FALSE
"4088","0",1,0,0,2016-07-04,NA,NA,7795022584,"","","Jacksonville","United States","Apple iPad","Apple iPad Mini 2","Jacksonville, FL","71.203.162.210","English","amplitude-ios/3.8.1","ios 9.3.2",TRUE,"iOS","Florida","3.4.0","3.4.0",0,0,FALSE,NA,0,FALSE,0,FALSE
"4089","0",0,0,0,NA,NA,NA,8440146584,"CloudKit-c6033a401e8a4bc3692850ecc0373ed576f474120d57b8c2c9bb23dd147e5bdae0badfa731903e0ab46eac5d0f37db44007919e1712074854e1df4ac3683d9d7","","Laredo","United States","Apple iPad","Apple iPad Mini 3","Laredo, TX","72.179.232.158","Spanish","amplitude-ios/3.8.2","ios 9.3.2",TRUE,"iOS","Texas","3.5.1","3.5.1",0,0,FALSE,812,0,TRUE,14,FALSE
"4090","8363554034",0,0,0,NA,NA,NA,5809663573,"CloudKit-2dda306361dc71c3b69cf694ac03bb2be2df9b75f50a185c007f6d7fab422d5a5df41b3a2d550ea09a8f91f65732e1179d8908c936df566fdc4eabefce4c3782","","Washington","United States","Apple iPad","Apple iPad Air","Washington, DC (Hagerstown, MD)","68.33.77.48","English","amplitude-ios/3.8.2","ios 10.0",TRUE,"iOS","District of Columbia","3.3.2","3.5.1",0,0,FALSE,13,0,TRUE,12,FALSE
"4091","0",1,0,0,2016-07-15,NA,NA,8108373899,"CloudKit-dcedf6e5de91dfa8d8dce91758bbd7171e6c82f762e697834df0b4d112c97d09d46377244229bc11678c5521677473cb040b24271848adbae754b476a39ce82e","Sonera","","Finland","Apple iPad","Apple iPad Air 2","","95.175.104.23","Finnish","amplitude-ios/3.8.2","ios 9.3.2",TRUE,"iOS","","3.5.0","3.5.0",0,0,FALSE,NA,0,FALSE,11,FALSE
"4092","0",1,0,0,2016-07-02,NA,NA,7746130090,"CloudKit-e6e22cdd625b5d6baa95d3d328d2ba23040618481b16862448e3602e306c668b70ba6b0f7b840a616d1abf6f766661b74ed8e8a2cf6edd3bff45aba326765e23","o2-de","","Germany","Apple iPhone","Apple iPhone 6","","82.113.106.176","German","amplitude-ios/3.7.0","ios 9.3.3",TRUE,"iOS","","3.3.3","3.3.3",0,0,FALSE,0,0,TRUE,0,FALSE
"4093","0",2,0,0,2016-07-19,NA,NA,6192984279,"CloudKit-21d69962674aba1eac742f822ea5be1b839c2ad1ec2e01162a24e566e1b89adfd84a4c653911d7233e3f0c7109671256314e0bc38d23371ba336826bd7e51a4f","台湾大哥大","Taipei","Taiwan","Apple iPhone","Apple iPhone 6","","114.25.217.135","Chinese","amplitude-ios/3.8.2","ios 9.3.2",TRUE,"iOS","Taipei","3.3.3","3.5.1",0,0,FALSE,3720,0,TRUE,11,FALSE
"4094","0",1,0,0,2016-07-02,NA,NA,6590138404,"CloudKit-c2ae3ee5a968afef336a20b730bcf6679b6c383ebb1809c0248508f1efd9b25fb9134138a8b979e638f6c87e947325aa061d8ce95ee13c2a5d6b724312417ad9","Verizon","Staunton","United States","Apple iPhone","Apple iPhone 6s Plus","Harrisonburg, VA","70.199.196.87","English","amplitude-ios/3.8.1","ios 9.3.2",TRUE,"iOS","Virginia","","3.4.0",0,0,FALSE,1490,0,TRUE,2,FALSE
"4095","0",1,0,0,2016-07-11,NA,NA,8000961215,"CloudKit-fe20f459cd777156c67f35e4a63d8d7f1a1bc2eb107da5bee8f87392eaed9663b28be85f38f6d277e26fdf082efda29f78c90698fcc0199c61f15f23382ce294","AT&T","Mill Valley","United States","Apple iPhone","Apple iPhone 6s","San Francisco-Oakland-San Jose, CA","50.174.96.22","English","amplitude-ios/3.8.1","ios 9.3.2",TRUE,"iOS","California","3.4.0","3.4.0",0,0,FALSE,NA,0,FALSE,0,FALSE
"4096","0",5,0,0,2016-07-03,NA,NA,5972968605,"CloudKit-0f980bcb21cbfdfbcc94b60cabcb2e654b2fac42c6cda2f7e225c30e4b516c95b3ea17886cf7a514af4cac33a4cdd2ed704191692492eae0b7889b539b437072","JAWWAL","Nablus","Palestine","Apple iPhone","Apple iPhone 6","","5.102.107.240","English","amplitude-ios/3.8.1","ios 9.3.2",TRUE,"iOS","West Bank","3.3.2","3.4.0",0,0,FALSE,743,0,TRUE,0,FALSE
"4097","0",0,0,0,NA,NA,NA,5876315657,"CloudKit-3a43461ff7356d507fb7c78e3a5283b0c84bd32dc6c1e7c34a6c2c1f5d8737a72f5add6dfb05291602f03a029cff12866dc7cc0b06668e3846864ad311667aeb","KDDI","Takatsuki","Japan","Apple iPhone","Apple iPhone 6s","","182.251.232.148","Japanese","amplitude-ios/3.7.0","ios 9.3.2",TRUE,"iOS","Ōsaka","3.3.2","3.3.3",0,0,FALSE,6207,4,TRUE,23,FALSE
"4098","0",1,0,0,2016-07-15,NA,NA,6595349666,"CloudKit-f7a2176c671a4bde07fb533bb7f3d0af33dc0715ec17c532430e878fe5993acd96032f5c3ea1772177f74185cd115a0529642e35ee1c45082e05892b0b4e84ba","","","China","Apple iPad","Apple iPad Mini","","117.152.60.166","Chinese","amplitude-ios/3.8.1","ios 9.3.2",TRUE,"iOS","","","3.4.0",0,0,FALSE,74,0,TRUE,0,FALSE
"4099","7735412017",3,0,0,2016-07-21,NA,NA,6594469511,"CloudKit-e75ff0f1bce9d339278571a940ccfc004147a6d4d48f089da061a2c5a37e9a8747c3f1d0bd656599a6ab96f9950e5796535571208b66676ef7ab701ccf91a0d0","Verizon","Phoenix","United States","Apple iPhone","Apple iPhone 6s Plus","Phoenix, AZ","70.209.105.124","English","amplitude-ios/3.8.2","ios 9.3.2",TRUE,"iOS","Arizona","","3.5.1",0,0,FALSE,NA,0,FALSE,11,FALSE
"4100","0",1,0,0,2016-07-22,NA,NA,8347914305,"CloudKit-3351fa8b6362b16b2cb2ecfba115d8375dbe4f5b0c0c60a2ef60dad26b521ceb91a9f6e06dfb40dec9fed0e3993a57eb793e570b59fd346ac39d9b21325a48c3","T-Mobile","","United States","Apple iPhone","Apple iPhone 6","","172.56.21.206","English","amplitude-ios/3.8.2","ios 9.3.2",TRUE,"iOS","","3.5.1","3.5.1",0,0,FALSE,1162,0,TRUE,11,FALSE
"4101","0",4,0,0,2016-07-18,NA,NA,5882459719,"CloudKit-f020e1ba43a2237430d3340e31f64581d246e59ff37ce46d66d953e6411d938f8ab243771588c3c99a10a18f3e1090b7a4109bda8c402002aa478d95c2afe1b2","Verizon","Beach Haven","United States","Apple iPad","Apple iPad Pro","New York, NY","76.117.204.136","English","amplitude-ios/3.8.2","ios 9.3.2",TRUE,"iOS","New Jersey","3.3.2","3.5.0",0,0,FALSE,33,7,TRUE,12,FALSE
"4102","0",1,0,0,2016-07-23,NA,NA,8374022495,"CloudKit-2b1e56704bcd7aa6a90b0898ed4646b4cbc8aac95c652d04ed3d8b5b161d926f145a8bb08a82389bf4a699ba97d1e26ffb15eb387ba77798b7006cd10a05fcfb","AT&T","Bowie","United States","Apple iPhone","Apple iPhone 6","Washington, DC (Hagerstown, MD)","107.77.202.153","English","amplitude-ios/3.8.2","ios 9.3.2",TRUE,"iOS","Maryland","3.5.1","3.5.1",0,0,FALSE,5861,0,TRUE,11,FALSE
"4103","0",0,0,0,NA,NA,NA,6400985705,"CloudKit-7b85e11c9c5e73af0b32afed996e1312df31e0d1e8385ee078513f647b1fc2bac55c8453d79162dc42432ac4b35f36e63acbeec43b47792dd57c3931e494ae6a","Carrier","Jakarta","Indonesia","Apple iPhone","Apple iPhone SE","","114.121.128.132","English","amplitude-ios/3.8.2","ios 9.3.2",TRUE,"iOS","Jakarta","3.3.3","3.5.1",0,0,FALSE,1966,9,TRUE,17,FALSE
"4104","0",0,0,0,NA,NA,NA,5988278873,"CloudKit-248baaf2a7f1867d85b3ad5382d5b65530378e4990fd3f49c7ac34439c691de4f7a50c4f0b5eb715191a14d6a2f042b08edbc328309e957db9e6a403a892fd7e","Telstra","Melbourne","Australia","Apple iPhone","Apple iPhone 6s","","122.151.152.103","English","amplitude-ios/3.8.1","ios 9.3.2",TRUE,"iOS","Victoria","3.3.2","3.4.0",0,0,TRUE,2305,0,TRUE,40,FALSE
"4105","0",4,0,0,2016-07-24,NA,NA,5912868329,"CloudKit-00778b17adaf88524a6a6f87cb561f8aa421e27cef2bb2dae4cbd9eddd01dbc2d1e5bc42acb9cef42b9682103ad4b8aa13b852f189237da4fd2d9fd5286c7d3a","Sprint","Columbus","United States","Apple iPhone","Apple iPhone 6","Columbus, OH","162.192.200.79","English","amplitude-ios/3.8.2","ios 9.3.2",TRUE,"iOS","Ohio","3.3.2","3.5.1",0,0,FALSE,4594,1,TRUE,29,FALSE
"4106","0",2,0,0,2016-07-23,NA,NA,6594445134,"CloudKit-7b91cacaafe94d1fe1ffad3d619e38165d72c51d920f46a8f8d6a58e186919b5be28fc3928771eaea3ed020d1c472855e5d06ff5eacc88f20ae3414991ca7565","vodafone UK","Fleet","United Kingdom","Apple iPad","Apple iPad Pro","","86.9.54.92","English","amplitude-ios/3.8.2","ios 9.2",TRUE,"iOS","Hampshire","","3.5.1",0,0,FALSE,7913,1,TRUE,20,FALSE
"4107","0",5,0,0,2016-07-06,NA,NA,6741639151,"CloudKit-c0b299949f8c9029352943b9ad3c60a1f7739a70da2502d3108b63ec7a6f12ebf8ece17f99e97798ce4a7282fe874be3cd0f3c5d3ff2fc6ce7983ddf1f0395ac","中国移动","Guangzhou","China","Apple iPhone","Apple iPhone 5s","","113.99.0.16","Chinese","amplitude-ios/3.8.1","ios 9.3.2",TRUE,"iOS","Guangdong","3.3.3","3.4.0",0,0,FALSE,323,0,TRUE,5,FALSE
"4108","0",2,0,0,2016-07-13,NA,NA,6590846345,"CloudKit-203192acaa59d05f823465cfa6ddc9983315427a8b7a869b197932f31ef150ad4aa905cd0a632bddea44d3aee411142817cabbadbe49dffbcca3dc18fb358e2f","","Dundas","Canada","Apple iPad","Apple iPad Mini 2","","70.50.129.99","English","amplitude-ios/3.8.1","ios 9.3.2",TRUE,"iOS","Ontario","","3.4.0",0,0,FALSE,380,0,TRUE,3,FALSE
"4109","0",2,0,0,2016-07-22,NA,NA,6589414190,"CloudKit-77d4761ef104aba52e92159b8bec5808b5f39ec56d17104d47da48c5bc0ba3eb8780d71d3d59b3ca1c96b92d25ff8c30990774312e335c23c66088a26ae87c9c","Sprint","Houston","United States","Apple iPhone","Apple iPhone 6 Plus","Houston, TX","98.197.6.15","English","amplitude-ios/3.8.2","ios 9.3.2",TRUE,"iOS","Texas","","3.5.1",0,0,FALSE,10942,0,TRUE,11,FALSE
"4110","0",0,0,0,NA,NA,NA,7709542667,"","Vodafone India","Pune","India","Apple iPhone","Apple iPhone 6","","106.221.153.38","English","amplitude-ios/3.8.1","ios 9.3.2",TRUE,"iOS","Maharashtra","3.4.0","3.4.0",0,0,FALSE,552,0,TRUE,6,FALSE
"4111","0",2,0,0,2016-07-15,NA,NA,6441069080,"CloudKit-e0f3bd1000f7060d76d59ea6d4dea56b7ec55d17124e0b32d01988d3a003535f950f97806200e4c6a6b559cce68591c2e1933044d26d8534c4a294c3408af6de","Sonera","","Finland","Apple iPhone","Apple iPhone 6s Plus","","93.106.83.178","Finnish","amplitude-ios/3.7.0","ios 9.3.2",TRUE,"iOS","","3.3.3","3.3.3",0,0,FALSE,4196,5,TRUE,1,FALSE
"4112","0",3,0,0,2016-07-02,NA,NA,6178074812,"CloudKit-bc28077f8dc37e3d2c33a4fa6f4d5f986437b5b2765bfc1266915ebfea223306e3faa3fe7e422826c32fbff88f7aa5551e83e0cf506a74cb0115bbededd1ab01","","York","United Kingdom","Apple iPad","Apple iPad 4","","86.140.89.155","English","amplitude-ios/3.8.1","ios 9.3.2",TRUE,"iOS","York","3.3.3","3.4.0",0,0,FALSE,6,2,TRUE,1,FALSE
"4113","0",2,0,0,2016-07-02,NA,NA,5814624787,"CloudKit-13085147ed0dd210cee60083cce6ee6f3d69ffec8e0bac8fe3715fbd76ec153eaa8d063b52bd9cd2d6fd5c32eb7323a1ee7d466b8eb28d1099771f96a0af2c1b","AT&T","Buffalo","United States","Apple iPhone","Apple iPhone 6 Plus","Buffalo, NY","71.186.193.189","English","amplitude-ios/3.8.1","ios 9.3.2",TRUE,"iOS","New York","3.3.2","3.4.0",0,0,FALSE,497,0,TRUE,1,FALSE
"4114","0",4,0,0,2016-07-14,NA,NA,6979135581,"CloudKit-4b06f4108bcf14cc3ed98c48ef7cd93f80932041d8adcde9613a7a81aa3f2cd4168f8e8815c58d150d2d799c44f2cd87dbe2ce8077782d0c1d1395b308750eff","TIM","Pietrelcina","Italy","Apple iPhone","Apple iPhone 5","","79.26.155.245","Italian","amplitude-ios/3.8.1","ios 9.3.2",TRUE,"iOS","Provincia di Benevento","3.3.1","3.4.0",14,0,FALSE,24801,0,TRUE,16,FALSE
"4115","0",1,0,0,2016-07-11,NA,NA,6590204800,"CloudKit-73a9d8fb59724c819d9f586b8f6743a29a428301f055ab83b7ef951ae342db31e5a12bffc526ac436ea3db652b309049e0c24af9966fd44d9fc0fd82e5e61184","AT&T","","United States","Apple iPhone","Apple iPhone 6s","","107.77.233.123","English","amplitude-ios/3.8.1","ios 9.3.2",TRUE,"iOS","Georgia","","3.4.0",0,0,FALSE,10747,0,TRUE,2,FALSE
"4116","0",1,0,0,2016-06-29,NA,NA,7636578837,"","EE","London","United Kingdom","Apple iPhone","Apple iPhone 6s","","31.72.232.147","English","amplitude-ios/3.7.0","ios 9.3.2",TRUE,"iOS","England","3.3.3","3.3.3",0,0,FALSE,NA,0,FALSE,0,FALSE
"4117","7727343608",0,0,0,NA,NA,NA,6591295574,"CloudKit-d4a06241bc6322906c9d9f8aa06ade6cc8f3a115a47a450177a9db8ce56898596606a9045c59b6a9f4e2c2bf88d254fca37d7cffd77c9d3fcad36672ab951696","Verizon","Fort Myers","United States","Apple iPhone","Apple iPhone 6 Plus","Ft. Myers-Naples, FL","76.5.215.19","English","amplitude-ios/3.8.2","ios 9.3.2",TRUE,"iOS","Florida","","3.5.1",0,0,TRUE,354,0,TRUE,24,FALSE
"4118","0",2,0,0,2016-07-02,NA,NA,7696576359,"","AT&T","Houston","United States","Apple iPhone","Apple iPhone 6s Plus","Houston, TX","45.19.57.101","English","amplitude-ios/3.8.1","ios 9.3.2",TRUE,"iOS","Texas","3.3.3","3.4.0",0,0,FALSE,903,0,TRUE,1,FALSE
"4119","0",0,0,0,NA,NA,NA,5850128303,"CloudKit-dfec95e6943b3ee7fc8ef33f77e74e618918c41ab3bb03ddaff401b94fa2c6bc9dfb83fc5911c6184a27c85902a577957e93df3b70a03c474ad830a56df0f962","Verizon","Rancho Santa Margarita","United States","Apple iPhone","Apple iPhone 6","Los Angeles, CA","70.211.2.34","English","amplitude-ios/3.8.2","ios 9.3.2",TRUE,"iOS","California","3.3.2","3.5.1",0,0,FALSE,950,2,TRUE,27,FALSE
"4120","0",2,0,0,2016-07-26,NA,NA,6591381014,"CloudKit-5fb0505f8088260f5564f68d78e850ebe98ada7950a6918af356d728b6c0f827c78aee92082e59c94b1202ea356382686222d050d0853c605fd8161d743ddf48","Mobily","Jeddah","Saudi Arabia","Apple iPhone","Apple iPhone 5s","","37.216.19.96","English","amplitude-ios/3.7.0","ios 9.3.2",TRUE,"iOS","Makkah Province","","3.3.3",0,0,TRUE,778,0,TRUE,6,FALSE
"4121","8007422937",1,0,0,2016-07-12,NA,NA,6591784961,"CloudKit-cbedb6bf382ea39e73e466edcfae4856ad17484cb5e7f0d24a7faaa88f664014f1c969459363354bf8095d27555e0cf13334316c024f3438cdd01ed89b197342","T-Mobile","Providence","United States","Apple iPhone","Apple iPhone SE","Providence, RI-New Bedford, MA","172.56.22.108","English","amplitude-ios/3.8.1","ios 9.3.2",TRUE,"iOS","Rhode Island","","3.4.0",0,0,FALSE,0,0,TRUE,0,FALSE
"4122","0",1,0,0,2016-07-09,NA,NA,7949183259,"","Play","Warsaw","Poland","Apple iPhone","Apple iPhone 6","","89.64.25.245","Polish","amplitude-ios/3.8.1","ios 9.3.2",TRUE,"iOS","Masovian Voivodeship","3.4.0","3.4.0",0,0,FALSE,86,0,TRUE,1,FALSE
"4123","0",0,0,0,NA,NA,NA,6981180745,"","Telenet","Antwerp","Belgium","Apple iPhone","Apple iPhone 6","","83.134.96.81","English","amplitude-ios/3.8.2","ios 9.2",TRUE,"iOS","Antwerp Province","3.3.3","3.5.1",0,0,FALSE,9616,0,TRUE,21,FALSE
"4124","0",3,0,0,2016-07-19,NA,NA,8033433934,"CloudKit-f51a60d839080bd1a1edf6264a34aa74ac683ed6f10cb5f3d63610730dc041cc78f13aa9def9aef289cf39b39ccfa7df557f973300f8426f145fd36a3c07d2cc","T-Mobile NL","The Hague","Netherlands","Apple iPhone","Apple iPhone 6s","","80.112.110.142","Portuguese","amplitude-ios/3.8.2","ios 9.3.2",TRUE,"iOS","South Holland","3.4.0","3.5.1",0,0,FALSE,360,15,TRUE,12,FALSE
"4125","0",1,0,0,2016-07-02,NA,NA,7730694126,"","Verizon","Charlotte","United States","Apple iPhone","Apple iPhone 6","Charlotte, NC","71.68.40.187","English","amplitude-ios/3.8.1","ios 9.3.2",TRUE,"iOS","North Carolina","3.4.0","3.4.0",0,0,FALSE,2539,0,TRUE,0,FALSE
"4126","0",0,0,0,NA,NA,NA,5873416630,"CloudKit-5890e90357c8d490f438d430a0fa6612b3a3fd12d36d667ada998a62f832d71411532d6b1c0e69d40d5425624f3bc1d0b841b0bdfc56adfa2048d74da8f944ba","","Suzhou","China","Apple iPad","Apple iPad Air 2","","121.228.117.213","Chinese","amplitude-ios/3.8.1","ios 9.3.2",TRUE,"iOS","Jiangsu","3.3.2","3.4.0",0,0,FALSE,340,6,TRUE,82,FALSE
"4127","0",1,0,0,2016-07-20,NA,NA,8267535753,"CloudKit-d07e878f852bebb7ee4d9de33f0e9969585b4f9072b500b9af8e2aa13d7b8ade357c91beb8fb4b39bac757ee0591f60f99730fd1f15648c163372b909264e313","Verizon","San Diego","United States","Apple iPhone","Apple iPhone 6 Plus","San Diego, CA","70.95.177.185","English","amplitude-ios/3.8.2","ios 9.3.2",TRUE,"iOS","California","3.5.1","3.5.1",0,0,FALSE,NA,0,FALSE,11,FALSE
